original_line,processed
Öyleki hep keder elemleri,"[{'input': 'Öyleki', 'root': 'Öylek', 'type': 'Noun'}, {'input': 'Öyleki', 'root': 'Öylek', 'type': 'Noun'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'elemleri', 'root': 'elem', 'type': 'Noun'}, {'input': 'elemleri', 'root': 'elem', 'type': 'Noun'}, {'input': 'elemleri', 'root': 'elem', 'type': 'Noun'}, {'input': 'elemleri', 'root': 'elem', 'type': 'Noun'}]"
Duydunuz gurbete gidenleri,"[{'input': 'Duydunuz', 'root': 'duymak', 'type': 'Verb'}, {'input': 'Duydunuz', 'root': 'duy', 'type': 'Noun'}, {'input': 'gurbete', 'root': 'gurbet', 'type': 'Noun'}, {'input': 'gidenleri', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gidenleri', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gidenleri', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gidenleri', 'root': 'gitmek', 'type': 'Verb'}]"
Sormadınız neden itenleri,"[{'input': 'Sormadınız', 'root': 'sormak', 'type': 'Verb'}, {'input': 'neden', 'root': 'neden', 'type': 'Adverb'}, {'input': 'neden', 'root': 'Ne', 'type': 'Noun'}, {'input': 'neden', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'neden', 'root': 'ne', 'type': 'Noun'}, {'input': 'neden', 'root': 'neden', 'type': 'Noun'}, {'input': 'neden', 'root': 'ne', 'type': 'Adjective'}, {'input': 'itenleri', 'root': 'itmek', 'type': 'Verb'}, {'input': 'itenleri', 'root': 'itmek', 'type': 'Verb'}, {'input': 'itenleri', 'root': 'itmek', 'type': 'Verb'}, {'input': 'itenleri', 'root': 'itmek', 'type': 'Verb'}]"
"koli paket ederek,","[{'input': 'koli', 'root': 'koli', 'type': 'Noun'}, {'input': 'paket', 'root': 'paket', 'type': 'Adjective'}, {'input': 'paket', 'root': 'paket', 'type': 'Noun'}, {'input': 'ederek', 'root': 'etmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Yavaşlamadan giden moturun,","[{'input': 'Yavaşlamadan', 'root': 'yavaşlamak', 'type': 'Verb'}, {'input': 'Yavaşlamadan', 'root': 'yavaşlamak', 'type': 'Verb'}, {'input': 'giden', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'giden', 'root': 'Gide', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
İçinde ulaştılar elemlere...,"[{'input': 'İçinde', 'root': 'içinde', 'type': 'Adverb'}, {'input': 'İçinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'İçinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'İçinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'İçinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'ulaştılar', 'root': 'ulaşmak', 'type': 'Verb'}, {'input': 'ulaştılar', 'root': 'Ulaş', 'type': 'Noun'}, {'input': 'elemlere', 'root': 'elem', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
hasret daha süzüldü güne,"[{'input': 'hasret', 'root': 'hasretmek', 'type': 'Verb'}, {'input': 'hasret', 'root': 'hasret', 'type': 'Noun'}, {'input': 'hasret', 'root': 'Hasret', 'type': 'Noun'}, {'input': 'daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'süzüldü', 'root': 'süzülmek', 'type': 'Verb'}, {'input': 'süzüldü', 'root': 'süzmek', 'type': 'Verb'}, {'input': 'güne', 'root': 'gün', 'type': 'Noun'}]"
"Kayıp olnlara, hasret gözler!","[{'input': 'Kayıp', 'root': 'kayıp', 'type': 'Adjective'}, {'input': 'Kayıp', 'root': 'kaymak', 'type': 'Verb'}, {'input': 'Kayıp', 'root': 'kayıp', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'hasret', 'root': 'hasretmek', 'type': 'Verb'}, {'input': 'hasret', 'root': 'hasret', 'type': 'Noun'}, {'input': 'hasret', 'root': 'Hasret', 'type': 'Noun'}, {'input': 'gözler', 'root': 'gözlemek', 'type': 'Verb'}, {'input': 'gözler', 'root': 'gözlemek', 'type': 'Verb'}, {'input': 'gözler', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözler', 'root': 'göz', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
"Acı, keder, umut sürüleri.","[{'input': 'Acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'Acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'Acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'Acı', 'root': 'A', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'umut', 'root': 'Umut', 'type': 'Noun'}, {'input': 'umut', 'root': 'umut', 'type': 'Noun'}, {'input': 'sürüleri', 'root': 'sürü', 'type': 'Noun'}, {'input': 'sürüleri', 'root': 'sürü', 'type': 'Noun'}, {'input': 'sürüleri', 'root': 'sürü', 'type': 'Noun'}, {'input': 'sürüleri', 'root': 'sürü', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Uzak diyarlar gurbettiniz,","[{'input': 'Uzak', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'Uzak', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'Uzak', 'root': 'uzak', 'type': 'Noun'}, {'input': 'diyarlar', 'root': 'diyar', 'type': 'Noun'}, {'input': 'diyarlar', 'root': 'diyar', 'type': 'Noun'}, {'input': 'gurbettiniz', 'root': 'gurbet', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Yada eytim öğretmenleri...,"[{'input': 'Yada', 'root': 'yâd', 'type': 'Noun'}, {'input': 'öğretmenleri', 'root': 'öğretmen', 'type': 'Noun'}, {'input': 'öğretmenleri', 'root': 'öğretmen', 'type': 'Noun'}, {'input': 'öğretmenleri', 'root': 'öğretmen', 'type': 'Noun'}, {'input': 'öğretmenleri', 'root': 'öğretmen', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Hep birimize benziyorduk,"[{'input': 'Hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'birimize', 'root': 'biri', 'type': 'Pronoun'}, {'input': 'birimize', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birimize', 'root': 'bir', 'type': 'Numeral'}, {'input': 'benziyorduk', 'root': 'benzemek', 'type': 'Verb'}]"
Bakışlar gülüşlerimizle,"[{'input': 'Bakışlar', 'root': 'bakış', 'type': 'Noun'}, {'input': 'Bakışlar', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'Bakışlar', 'root': 'bakış', 'type': 'Noun'}, {'input': 'gülüşlerimizle', 'root': 'gülmek', 'type': 'Verb'}]"
Tek tek uzaklaştık süzülerek,"[{'input': 'Tek', 'root': 'tek', 'type': 'Adverb'}, {'input': 'Tek', 'root': 'tek', 'type': 'Adjective'}, {'input': 'Tek', 'root': 'tek', 'type': 'Noun'}, {'input': 'tek', 'root': 'tek', 'type': 'Adverb'}, {'input': 'tek', 'root': 'tek', 'type': 'Adjective'}, {'input': 'tek', 'root': 'tek', 'type': 'Noun'}, {'input': 'uzaklaştık', 'root': 'uzaklaşmak', 'type': 'Verb'}, {'input': 'uzaklaştık', 'root': 'uzaklaşmak', 'type': 'Verb'}, {'input': 'uzaklaştık', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'uzaklaştık', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'uzaklaştık', 'root': 'uzaklaşmak', 'type': 'Verb'}, {'input': 'uzaklaştık', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzaklaştık', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'uzaklaştık', 'root': 'uzak', 'type': 'Noun'}, {'input': 'uzaklaştık', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzaklaştık', 'root': 'uzak', 'type': 'Noun'}, {'input': 'uzaklaştık', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzaklaştık', 'root': 'uzak', 'type': 'Noun'}, {'input': 'süzülerek', 'root': 'süzülmek', 'type': 'Verb'}, {'input': 'süzülerek', 'root': 'süzmek', 'type': 'Verb'}]"
Haykırışın ölümün içinde,"[{'input': 'Haykırışın', 'root': 'haykırmak', 'type': 'Verb'}, {'input': 'Haykırışın', 'root': 'haykırmak', 'type': 'Verb'}, {'input': 'ölümün', 'root': 'ölü', 'type': 'Noun'}, {'input': 'ölümün', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölümün', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölümün', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'içinde', 'root': 'içinde', 'type': 'Adverb'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}]"
Üstelik ilk kopuştu günden,"[{'input': 'Üstelik', 'root': 'üstelik', 'type': 'Adjective'}, {'input': 'Üstelik', 'root': 'üstelik', 'type': 'Adverb'}, {'input': 'Üstelik', 'root': 'üstelik', 'type': 'Noun'}, {'input': 'Üstelik', 'root': 'üste', 'type': 'Noun'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Adjective'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Adverb'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Noun'}, {'input': 'kopuştu', 'root': 'kopmak', 'type': 'Verb'}, {'input': 'günden', 'root': 'gün', 'type': 'Noun'}]"
Koşarak gidişi suskunluğu!,"[{'input': 'Koşarak', 'root': 'koşmak', 'type': 'Verb'}, {'input': 'gidişi', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gidişi', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'suskunluğu', 'root': 'suskun', 'type': 'Adjective'}, {'input': 'suskunluğu', 'root': 'suskun', 'type': 'Adjective'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
Duyduk sevgiden uzak sözler...,"[{'input': 'Duyduk', 'root': 'duymak', 'type': 'Verb'}, {'input': 'Duyduk', 'root': 'duymak', 'type': 'Verb'}, {'input': 'Duyduk', 'root': 'duymak', 'type': 'Verb'}, {'input': 'Duyduk', 'root': 'duy', 'type': 'Noun'}, {'input': 'sevgiden', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'uzak', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'uzak', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzak', 'root': 'uzak', 'type': 'Noun'}, {'input': 'sözler', 'root': 'söz', 'type': 'Noun'}, {'input': 'sözler', 'root': 'söz', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
insanlar melek değilizki;,"[{'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'melek', 'root': 'Melek', 'type': 'Noun'}, {'input': 'melek', 'root': 'melek', 'type': 'Noun'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}]"
Çünki hatalar işleriz hepimiz.,"[{'input': 'Çünki', 'root': 'çünki', 'type': 'Conjunction'}, {'input': 'Çünki', 'root': 'Çünki', 'type': 'Noun'}, {'input': 'hatalar', 'root': 'hata', 'type': 'Noun'}, {'input': 'hatalar', 'root': 'hata', 'type': 'Noun'}, {'input': 'işleriz', 'root': 'işlemek', 'type': 'Verb'}, {'input': 'işleriz', 'root': 'iş', 'type': 'Noun'}, {'input': 'hepimiz', 'root': 'hep', 'type': 'Pronoun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
uzak diyarlar gurbetiniz,"[{'input': 'uzak', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'uzak', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzak', 'root': 'uzak', 'type': 'Noun'}, {'input': 'diyarlar', 'root': 'diyar', 'type': 'Noun'}, {'input': 'diyarlar', 'root': 'diyar', 'type': 'Noun'}, {'input': 'gurbetiniz', 'root': 'gurbet', 'type': 'Noun'}, {'input': 'gurbetiniz', 'root': 'gurbet', 'type': 'Noun'}, {'input': 'gurbetiniz', 'root': 'gurbet', 'type': 'Noun'}]"
Hep dünyada keder defineleri.,"[{'input': 'Hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'dünyada', 'root': 'dünyada', 'type': 'Adverb'}, {'input': 'dünyada', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyada', 'root': 'dünya', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'defineleri', 'root': 'Define', 'type': 'Noun'}, {'input': 'defineleri', 'root': 'Define', 'type': 'Noun'}, {'input': 'defineleri', 'root': 'Define', 'type': 'Noun'}, {'input': 'defineleri', 'root': 'Define', 'type': 'Noun'}, {'input': 'defineleri', 'root': 'define', 'type': 'Noun'}, {'input': 'defineleri', 'root': 'define', 'type': 'Noun'}, {'input': 'defineleri', 'root': 'define', 'type': 'Noun'}, {'input': 'defineleri', 'root': 'define', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
doğudayım batıya,"[{'input': 'doğudayım', 'root': 'Doğu', 'type': 'Noun'}, {'input': 'doğudayım', 'root': 'doğu', 'type': 'Noun'}, {'input': 'doğudayım', 'root': 'Doğu', 'type': 'Adjective'}, {'input': 'doğudayım', 'root': 'doğu', 'type': 'Adjective'}, {'input': 'batıya', 'root': 'batı', 'type': 'Noun'}, {'input': 'batıya', 'root': 'Batı', 'type': 'Noun'}, {'input': 'batıya', 'root': 'batı', 'type': 'Adjective'}]"
gider gider gelirim,"[{'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gidermek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gider', 'type': 'Noun'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gidermek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gider', 'type': 'Noun'}, {'input': 'gelirim', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelirim', 'root': 'gelir', 'type': 'Noun'}, {'input': 'gelirim', 'root': 'gelir', 'type': 'Noun'}]"
dağıtayım hediye,"[{'input': 'dağıtayım', 'root': 'dağıtmak', 'type': 'Verb'}, {'input': 'hediye', 'root': 'hediye', 'type': 'Noun'}, {'input': 'hediye', 'root': 'Hediye', 'type': 'Noun'}]"
öder öder alırım,"[{'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': 'alırım', 'root': 'almak', 'type': 'Verb'}]"
düşünceme dökmeyin,"[{'input': 'düşünceme', 'root': 'düşünce', 'type': 'Noun'}, {'input': 'dökmeyin', 'root': 'dökmek', 'type': 'Verb'}]"
düşünce çökmeyin,"[{'input': 'düşünce', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'düşünce', 'root': 'düş', 'type': 'Noun'}, {'input': 'düşünce', 'root': 'düş', 'type': 'Noun'}, {'input': 'düşünce', 'root': 'düşün', 'type': 'Noun'}, {'input': 'düşünce', 'root': 'düşünce', 'type': 'Noun'}, {'input': 'çökmeyin', 'root': 'çökmek', 'type': 'Verb'}]"
düşünceli bakmayın,"[{'input': 'düşünceli', 'root': 'düşünce', 'type': 'Noun'}, {'input': 'düşünceli', 'root': 'düşüncel', 'type': 'Adjective'}, {'input': 'düşünceli', 'root': 'düşüncel', 'type': 'Adjective'}, {'input': 'bakmayın', 'root': 'bakmak', 'type': 'Verb'}]"
eder eder bulurum,"[{'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'eder', 'type': 'Noun'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'eder', 'type': 'Noun'}, {'input': 'bulurum', 'root': 'bulmak', 'type': 'Verb'}]"
teknoloji yücesi,"[{'input': 'teknoloji', 'root': 'teknoloji', 'type': 'Noun'}, {'input': 'yücesi', 'root': 'yüce', 'type': 'Adjective'}]"
tekme sallar cücesi,"[{'input': 'tekme', 'root': 'tekme', 'type': 'Noun'}, {'input': 'sallar', 'root': 'sallamak', 'type': 'Verb'}, {'input': 'sallar', 'root': 'sallamak', 'type': 'Verb'}, {'input': 'sallar', 'root': 'sal', 'type': 'Noun'}, {'input': 'sallar', 'root': 'sal', 'type': 'Noun'}, {'input': 'cücesi', 'root': 'cüce', 'type': 'Adjective'}]"
kan kusturur gecesi,"[{'input': 'kan', 'root': 'kanmak', 'type': 'Verb'}, {'input': 'kan', 'root': 'kan', 'type': 'Noun'}, {'input': 'kusturur', 'root': 'kusmak', 'type': 'Verb'}, {'input': 'kusturur', 'root': 'kusmak', 'type': 'Verb'}, {'input': 'gecesi', 'root': 'gece', 'type': 'Noun'}]"
keder keder solurum,"[{'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'solurum', 'root': 'solumak', 'type': 'Verb'}]"
ozan efe insana,"[{'input': 'ozan', 'root': 'ozan', 'type': 'Noun'}, {'input': 'efe', 'root': 'efe', 'type': 'Noun'}, {'input': 'insana', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insana', 'root': 'insan', 'type': 'Noun'}, {'input': 'insana', 'root': 'insan', 'type': 'Adjective'}]"
arzulayıp dönsene,"[{'input': 'arzulayıp', 'root': 'arzulamak', 'type': 'Verb'}, {'input': 'dönsene', 'root': 'dönmek', 'type': 'Verb'}]"
canevine insene,"[{'input': 'canevine', 'root': 'canevi', 'type': 'Noun'}, {'input': 'canevine', 'root': 'canevi', 'type': 'Noun'}, {'input': 'canevine', 'root': 'canevi', 'type': 'Noun'}, {'input': 'insene', 'root': 'inmek', 'type': 'Verb'}]"
adar adar olurum,"[{'input': 'adar', 'root': 'adamak', 'type': 'Verb'}, {'input': 'adar', 'root': 'adamak', 'type': 'Verb'}, {'input': 'adar', 'root': 'adamak', 'type': 'Verb'}, {'input': 'adar', 'root': 'adamak', 'type': 'Verb'}, {'input': 'olurum', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olurum', 'root': 'olur', 'type': 'Noun'}, {'input': 'olurum', 'root': 'Olur', 'type': 'Noun'}, {'input': 'olurum', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olurum', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olurum', 'root': 'olur', 'type': 'Noun'}, {'input': 'olurum', 'root': 'Olur', 'type': 'Noun'}]"
171205 ankara,"[{'input': '171205', 'root': '171205', 'type': 'Numeral'}, {'input': 'ankara', 'root': 'Ankara', 'type': 'Noun'}]"
Sabra teselli güçtür artık dayan gönlüm,"[{'input': 'Sabra', 'root': 'sabır', 'type': 'Noun'}, {'input': 'teselli', 'root': 'teselli', 'type': 'Noun'}, {'input': 'teselli', 'root': 'te', 'type': 'Noun'}, {'input': 'güçtür', 'root': 'güç', 'type': 'Adjective'}, {'input': 'güçtür', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçtür', 'root': 'güç', 'type': 'Noun'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'dayan', 'root': 'dayanmak', 'type': 'Verb'}, {'input': 'dayan', 'root': 'dayamak', 'type': 'Verb'}, {'input': 'gönlüm', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlüm', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlüm', 'root': 'gön', 'type': 'Noun'}]"
Gam keder uykusundan uyan kalk uyan gönlüm,"[{'input': 'Gam', 'root': 'gam', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'uykusundan', 'root': 'uyku', 'type': 'Noun'}, {'input': 'uyan', 'root': 'uymak', 'type': 'Verb'}, {'input': 'uyan', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'kalk', 'root': 'kalkmak', 'type': 'Verb'}, {'input': 'uyan', 'root': 'uymak', 'type': 'Verb'}, {'input': 'uyan', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'gönlüm', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlüm', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlüm', 'root': 'gön', 'type': 'Noun'}]"
Zamandan sitem etme kederin böyle,"[{'input': 'Zamandan', 'root': 'zaman', 'type': 'Noun'}, {'input': 'sitem', 'root': 'site', 'type': 'Noun'}, {'input': 'sitem', 'root': 'sitem', 'type': 'Noun'}, {'input': 'etme', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etme', 'root': 'etmek', 'type': 'Verb'}, {'input': 'kederin', 'root': 'keder', 'type': 'Noun'}, {'input': 'kederin', 'root': 'keder', 'type': 'Noun'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adverb'}]"
Yeter bunca bağırma yok seni duyan gönlüm,"[{'input': 'Yeter', 'root': 'yeter', 'type': 'Adjective'}, {'input': 'Yeter', 'root': 'yetmek', 'type': 'Verb'}, {'input': 'Yeter', 'root': 'yetmek', 'type': 'Verb'}, {'input': 'bunca', 'root': 'bunca', 'type': 'Adjective'}, {'input': 'bunca', 'root': 'bunca', 'type': 'Adverb'}, {'input': 'bunca', 'root': 'bun', 'type': 'Noun'}, {'input': 'bağırma', 'root': 'bağırmak', 'type': 'Verb'}, {'input': 'bağırma', 'root': 'bağırmak', 'type': 'Verb'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'duyan', 'root': 'duymak', 'type': 'Verb'}, {'input': 'gönlüm', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlüm', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlüm', 'root': 'gön', 'type': 'Noun'}]"
Öğren yarışamayız kader daha güçlüdür,"[{'input': 'Öğren', 'root': 'öğrenmek', 'type': 'Verb'}, {'input': 'yarışamayız', 'root': 'yarışmak', 'type': 'Verb'}, {'input': 'kader', 'root': 'Kader', 'type': 'Noun'}, {'input': 'kader', 'root': 'kader', 'type': 'Noun'}, {'input': 'daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'güçlüdür', 'root': 'güçlü', 'type': 'Adjective'}, {'input': 'güçlüdür', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçlüdür', 'root': 'güç', 'type': 'Noun'}, {'input': 'güçlüdür', 'root': 'güç', 'type': 'Adjective'}]"
Seni duymayan yoksa onda zaman süçlüdür,"[{'input': 'Seni', 'root': 'se', 'type': 'Noun'}, {'input': 'Seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'duymayan', 'root': 'duymak', 'type': 'Verb'}, {'input': 'yoksa', 'root': 'yoksa', 'type': 'Conjunction'}, {'input': 'yoksa', 'root': 'yoksamak', 'type': 'Verb'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Noun'}, {'input': 'onda', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onda', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onda', 'root': 'o', 'type': 'Adjective'}, {'input': 'onda', 'root': 'on', 'type': 'Numeral'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}]"
